datetime_utc,date_utc,time_utc,source_ip,event_name,alert_type,experiment,block_id,repo_name,condition,placement,canarytoken_id
2026-08-31T16:44:00Z,2026-08-31,16:44,AWS Internal,AttachUserPolicy,aws_internal,1,9,training-data-validator,terraform_tfvars,terraform.tfvars,zla0tsavik0pzoi1elm2gg7ky
2026-08-31T16:44:00Z,2026-08-31,16:44,AWS Internal,AttachUserPolicy,aws_internal,1,10,customer-ltv-pipeline,config_ini,config.ini,ce1cbrso2cn4bbjkscf3ezi4b
2026-08-31T16:44:00Z,2026-08-31,16:44,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T16:44:00Z,2026-08-31,16:44,AWS Internal,AttachUserPolicy,aws_internal,1,10,dbt-metrics-layer,ci_deploy,.github/workflows/deploy.yml,c5n2it37jsd3p14dhgxirftc9
2026-08-31T16:54:00Z,2026-08-31,16:54,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T17:13:00Z,2026-08-31,17:13,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T17:15:00Z,2026-08-31,17:15,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T17:24:00Z,2026-08-31,17:24,37.232.8.161,GetCallerIdentity,ip_triggered,1,6,revenue-mix-reporter,env,.env,q2h7h2jzdeckkkfr8cyrtdv65
2026-08-31T17:25:00Z,2026-08-31,17:25,37.232.8.161,GetCallerIdentity,ip_triggered,1,8,batch-inference-worker,config_ini,config.ini,rshx4giw13mcq8alxaum30xrw
2026-08-31T17:25:00Z,2026-08-31,17:25,37.232.8.161,GetCallerIdentity,ip_triggered,1,7,delta-lake-compactor,env,.env,rj8c27xg71jjyo8qzd4kc5c22
2026-08-31T17:29:00Z,2026-08-31,17:29,54.39.179.46,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:30:00Z,2026-08-31,17:30,54.39.179.46,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:34:00Z,2026-08-31,17:34,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T17:35:00Z,2026-08-31,17:35,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:37:00Z,2026-08-31,17:37,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:38:00Z,2026-08-31,17:38,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:39:00Z,2026-08-31,17:39,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:41:00Z,2026-08-31,17:41,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:45:00Z,2026-08-31,17:45,37.232.8.161,ListBuckets,ip_triggered,1,7,delta-lake-compactor,env,.env,rj8c27xg71jjyo8qzd4kc5c22
2026-08-31T17:47:00Z,2026-08-31,17:47,37.232.8.161,DescribeRegions,ip_triggered,1,7,delta-lake-compactor,env,.env,rj8c27xg71jjyo8qzd4kc5c22
2026-08-31T17:47:00Z,2026-08-31,17:47,54.39.179.46,GetCallerIdentity,ip_triggered,1,10,dbt-metrics-layer,ci_deploy,.github/workflows/deploy.yml,c5n2it37jsd3p14dhgxirftc9
2026-08-31T17:48:00Z,2026-08-31,17:48,54.39.179.46,GetCallerIdentity,ip_triggered,1,10,dbt-metrics-layer,ci_deploy,.github/workflows/deploy.yml,c5n2it37jsd3p14dhgxirftc9
2026-08-31T17:49:00Z,2026-08-31,17:49,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T17:50:00Z,2026-08-31,17:50,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T18:09:00Z,2026-08-31,18:09,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T18:10:00Z,2026-08-31,18:10,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T18:28:00Z,2026-08-31,18:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T18:29:00Z,2026-08-31,18:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T18:32:00Z,2026-08-31,18:32,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T18:34:00Z,2026-08-31,18:34,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T19:29:00Z,2026-08-31,19:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T19:30:00Z,2026-08-31,19:30,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T20:17:00Z,2026-08-31,20:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,churn-alert-dispatcher,ci_deploy,.github/workflows/deploy.yml,4j8awsgs5a1pt1dnea1hrqjzu
2026-08-31T20:17:00Z,2026-08-31,20:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,eventlog-dedup-worker,terraform_tfvars,terraform.tfvars,oc8xg2ttrwsrthjvwqvvo0got
2026-08-31T20:33:00Z,2026-08-31,20:33,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T20:34:00Z,2026-08-31,20:34,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-08-31T21:07:00Z,2026-08-31,21:07,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,propensity-scoring-api,terraform_tfvars,terraform.tfvars,54vl7zam401ugtuklmzo4v40u
2026-08-31T21:08:00Z,2026-08-31,21:08,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,snowflake-sync-agent,env,.env,npdk4z3yi87x3lr98nkb41kpb
2026-08-31T21:09:00Z,2026-08-31,21:09,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,propensity-scoring-api,terraform_tfvars,terraform.tfvars,54vl7zam401ugtuklmzo4v40u
2026-08-31T21:29:00Z,2026-08-31,21:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T21:31:00Z,2026-08-31,21:31,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-08-31T23:22:00Z,2026-08-31,23:22,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:27:00Z,2026-08-31,23:27,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-08-31T23:29:00Z,2026-08-31,23:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:29:00Z,2026-08-31,23:29,54.39.179.46,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-08-31T23:30:00Z,2026-08-31,23:30,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:32:00Z,2026-08-31,23:32,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:35:00Z,2026-08-31,23:35,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-08-31T23:36:00Z,2026-08-31,23:36,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-08-31T23:38:00Z,2026-08-31,23:38,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-08-31T23:42:00Z,2026-08-31,23:42,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:43:00Z,2026-08-31,23:43,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-08-31T23:49:00Z,2026-08-31,23:49,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T00:01:00Z,2026-09-01,00:01,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T00:02:00Z,2026-09-01,00:02,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T00:03:00Z,2026-09-01,00:03,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T00:07:00Z,2026-09-01,00:07,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T00:09:00Z,2026-09-01,00:09,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T00:21:00Z,2026-09-01,00:21,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T00:23:00Z,2026-09-01,00:23,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T00:29:00Z,2026-09-01,00:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T00:33:00Z,2026-09-01,00:33,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-01T00:34:00Z,2026-09-01,00:34,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-01T00:35:00Z,2026-09-01,00:35,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-01T00:51:00Z,2026-09-01,00:51,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,experiment-tracker-svc,config_ini,config.ini,15sriqibn0xj6ywqoo2tq4sxg
2026-09-01T00:52:00Z,2026-09-01,00:52,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,experiment-tracker-svc,config_ini,config.ini,15sriqibn0xj6ywqoo2tq4sxg
2026-09-01T01:22:00Z,2026-09-01,01:22,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T01:27:00Z,2026-09-01,01:27,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T01:29:00Z,2026-09-01,01:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T01:29:00Z,2026-09-01,01:29,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-01T01:30:00Z,2026-09-01,01:30,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-01T01:31:00Z,2026-09-01,01:31,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-01T03:21:00Z,2026-09-01,03:21,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T03:23:00Z,2026-09-01,03:23,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T03:28:00Z,2026-09-01,03:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T04:15:00Z,2026-09-01,04:15,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,eventlog-dedup-worker,terraform_tfvars,terraform.tfvars,oc8xg2ttrwsrthjvwqvvo0got
2026-09-01T04:16:00Z,2026-09-01,04:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,churn-alert-dispatcher,ci_deploy,.github/workflows/deploy.yml,4j8awsgs5a1pt1dnea1hrqjzu
2026-09-01T04:16:00Z,2026-09-01,04:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,eventlog-dedup-worker,terraform_tfvars,terraform.tfvars,oc8xg2ttrwsrthjvwqvvo0got
2026-09-01T04:17:00Z,2026-09-01,04:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,churn-alert-dispatcher,ci_deploy,.github/workflows/deploy.yml,4j8awsgs5a1pt1dnea1hrqjzu
2026-09-01T07:22:00Z,2026-09-01,07:22,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T07:27:00Z,2026-09-01,07:27,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T07:28:00Z,2026-09-01,07:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T08:34:00Z,2026-09-01,08:34,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-01T09:28:00Z,2026-09-01,09:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-01T09:30:00Z,2026-09-01,09:30,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-01T15:21:00Z,2026-09-01,15:21,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T15:23:00Z,2026-09-01,15:23,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-01T15:28:00Z,2026-09-01,15:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-01T20:15:00Z,2026-09-01,20:15,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,churn-alert-dispatcher,ci_deploy,.github/workflows/deploy.yml,4j8awsgs5a1pt1dnea1hrqjzu
2026-09-01T20:16:00Z,2026-09-01,20:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,eventlog-dedup-worker,terraform_tfvars,terraform.tfvars,oc8xg2ttrwsrthjvwqvvo0got
2026-09-01T20:16:00Z,2026-09-01,20:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,churn-alert-dispatcher,ci_deploy,.github/workflows/deploy.yml,4j8awsgs5a1pt1dnea1hrqjzu
2026-09-02T00:33:00Z,2026-09-02,00:33,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-02T00:35:00Z,2026-09-02,00:35,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,lookalike-audience-builder,config_ini,config.ini,f75zy12i8e9bugup9ng0296pz
2026-09-02T01:30:00Z,2026-09-02,01:30,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,recsys-batch,ci_deploy,.github/workflows/deploy.yml,ov45fi92pb7mg3qbi6bzlnl04
2026-09-02T05:08:00Z,2026-09-02,05:08,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,propensity-scoring-api,terraform_tfvars,terraform.tfvars,54vl7zam401ugtuklmzo4v40u
2026-09-02T05:09:00Z,2026-09-02,05:09,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,snowflake-sync-agent,env,.env,npdk4z3yi87x3lr98nkb41kpb
2026-09-02T05:09:00Z,2026-09-02,05:09,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,propensity-scoring-api,terraform_tfvars,terraform.tfvars,54vl7zam401ugtuklmzo4v40u
2026-09-02T07:22:00Z,2026-09-02,07:22,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-02T07:23:00Z,2026-09-02,07:23,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,redshift-copy-loader,config_ini,config.ini,8sertr82h0rx6m58ou8nct9hz
2026-09-02T07:28:00Z,2026-09-02,07:28,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,gdpr-anon-pipeline,terraform_tfvars,terraform.tfvars,w8omjai9opaa3hq1ju72vwgcy
2026-09-02T08:50:00Z,2026-09-02,08:50,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,experiment-tracker-svc,config_ini,config.ini,15sriqibn0xj6ywqoo2tq4sxg
2026-09-02T08:52:00Z,2026-09-02,08:52,54.39.181.162,GetCallerIdentity,ip_triggered,1,1,experiment-tracker-svc,config_ini,config.ini,15sriqibn0xj6ywqoo2tq4sxg
2026-09-02T22:15:00Z,2026-09-02,22:15,124.63.57.3,GetCallerIdentity,ip_triggered,1,1,snowflake-sync-agent,env,.env,npdk4z3yi87x3lr98nkb41kpb
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,customer-ltv-pipeline,config_ini,config.ini,ce1cbrso2cn4bbjkscf3ezi4b
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,9,training-data-validator,terraform_tfvars,terraform.tfvars,zla0tsavik0pzoi1elm2gg7ky
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,feature-store-sync,ci_deploy,.github/workflows/deploy.yml,2mrftwh5v5lcyzobe21qoxjvo
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,propensity-batch-scorer,env,.env,3bz1np17qeqhnt18u1ovjhhsd
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,dbt-metrics-layer,ci_deploy,.github/workflows/deploy.yml,c5n2it37jsd3p14dhgxirftc9
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,spark-etl-orchestrator,terraform_tfvars,terraform.tfvars,9kekbzs3f02hxjeuceggd2kkj
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,3,fraud-signals-collector,env,.env,az73g77fajyvf0a0d7fo2dubw
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,image-embeddings-worker,config_ini,config.ini,w31mqqg7bvzbpt6g89gpn2x2z
2026-09-02T23:16:00Z,2026-09-02,23:16,54.39.181.162,GetCallerIdentity,ip_triggered,1,9,etl-warehouse-loader,config_ini,config.ini,hqzt9h41ylqbemwa54xno13t2
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,9,training-data-validator,terraform_tfvars,terraform.tfvars,zla0tsavik0pzoi1elm2gg7ky
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,customer-ltv-pipeline,config_ini,config.ini,ce1cbrso2cn4bbjkscf3ezi4b
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,feature-store-sync,ci_deploy,.github/workflows/deploy.yml,2mrftwh5v5lcyzobe21qoxjvo
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,propensity-batch-scorer,env,.env,3bz1np17qeqhnt18u1ovjhhsd
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,dbt-metrics-layer,ci_deploy,.github/workflows/deploy.yml,c5n2it37jsd3p14dhgxirftc9
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,spark-etl-orchestrator,terraform_tfvars,terraform.tfvars,9kekbzs3f02hxjeuceggd2kkj
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,batch-inference-worker,config_ini,config.ini,rshx4giw13mcq8alxaum30xrw
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,data-quality-monitor,env,.env,sbzusbhs0wg7k16i6ull8gl9a
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,3,label-studio-connector,terraform_tfvars,terraform.tfvars,g6qae8pmsgmlutpq86rwbv2rg
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,model-drift-tracker,ci_deploy,.github/workflows/deploy.yml,13vx2nik9wn90ptnbi672km87
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,7,delta-lake-compactor,env,.env,rj8c27xg71jjyo8qzd4kc5c22
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,vector-search-service,terraform_tfvars,terraform.tfvars,gaks2407jqn1iriof30ako6o4
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,9,etl-warehouse-loader,config_ini,config.ini,hqzt9h41ylqbemwa54xno13t2
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,image-embeddings-worker,config_ini,config.ini,w31mqqg7bvzbpt6g89gpn2x2z
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,6,revenue-mix-reporter,env,.env,q2h7h2jzdeckkkfr8cyrtdv65
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,3,fraud-signals-collector,env,.env,az73g77fajyvf0a0d7fo2dubw
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,2,sentiment-scorer-batch,env,.env,gma69pg3cr0uc3tj1uwzo6y54
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,7,uplift-model-trainer,ci_deploy,.github/workflows/deploy.yml,x4otp3xnh5bkczh6sjpwnx1jg
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,7,hyperparam-sweep-runner,terraform_tfvars,terraform.tfvars,sme8qn9j7iju74g3ooby1hp5r
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,8,ml-feature-backfill,ci_deploy,.github/workflows/deploy.yml,58bn7aaur9sf4vjs391gedtkk
2026-09-02T23:17:00Z,2026-09-02,23:17,54.39.181.162,GetCallerIdentity,ip_triggered,1,4,warehouse-schema-migrator,terraform_tfvars,terraform.tfvars,qntipu8gs5oehr9fk373xhh4r
2026-09-02T23:18:00Z,2026-09-02,23:18,54.39.181.162,GetCallerIdentity,ip_triggered,1,5,model-drift-tracker,ci_deploy,.github/workflows/deploy.yml,13vx2nik9wn90ptnbi672km87
2026-09-02T23:18:00Z,2026-09-02,23:18,54.39.181.162,GetCallerIdentity,ip_triggered,1,10,vector-search-service,terraform_tfvars,terraform.tfvars,gaks2407jqn1iriof30ako6o4
2026-09-02T23:18:00Z,2026-09-02,23:18,54.39.181.162,GetCallerIdentity,ip_triggered,1,3,label-studio-connector,terraform_tfvars,terraform.tfvars,g6qae8pmsgmlutpq86rwbv2rg
2026-09-02T23:18:00Z,2026-09-02,23:18,54.39.181.162,GetCallerIdentity,ip_triggered,1,9,training-data-validator,terraform_tfvars,terraform.tfvars,zla0tsavik0pzoi1elm2gg7ky
